Country/Region,Lat,Long,Date,Deaths
Democratic Republic of Congo,-0.228,15.8277,6/1/20,0
Democratic Republic of Congo,-0.228,15.8277,6/2/20,0
Democratic Republic of Congo,-0.228,15.8277,6/3/20,3
Democratic Republic of Congo,-0.228,15.8277,6/4/20,3
Democratic Republic of Congo,-0.228,15.8277,6/5/20,3
Democratic Republic of Congo,-0.228,15.8277,6/6/20,3
Democratic Republic of Congo,-0.228,15.8277,6/7/20,3
Democratic Republic of Congo,-0.228,15.8277,6/8/20,3
Democratic Republic of Congo,-0.228,15.8277,6/9/20,4
Democratic Republic of Congo,-0.228,15.8277,6/10/20,6
Democratic Republic of Congo,-0.228,15.8277,6/11/20,2
Democratic Republic of Congo,-0.228,15.8277,6/12/20,3
Democratic Republic of Congo,-0.228,15.8277,6/13/20,5
Democratic Republic of Congo,-0.228,15.8277,6/14/20,1
Democratic Republic of Congo,-0.228,15.8277,6/15/20,8
Democratic Republic of Congo,-0.228,15.8277,6/16/20,0
Democratic Republic of Congo,-0.228,15.8277,6/17/20,3
Democratic Republic of Congo,-0.228,15.8277,6/18/20,2
Democratic Republic of Congo,-0.228,15.8277,6/19/20,5
Democratic Republic of Congo,-0.228,15.8277,6/20/20,3
Democratic Republic of Congo,-0.228,15.8277,6/21/20,5
Democratic Republic of Congo,-0.228,15.8277,6/22/20,15
Democratic Republic of Congo,-0.228,15.8277,6/23/20,0
Democratic Republic of Congo,-0.228,15.8277,6/24/20,7
Democratic Republic of Congo,-0.228,15.8277,6/25/20,0
Democratic Republic of Congo,-0.228,15.8277,6/26/20,7
Democratic Republic of Congo,-0.228,15.8277,6/27/20,4
Democratic Republic of Congo,-0.228,15.8277,6/28/20,4
Democratic Republic of Congo,-0.228,15.8277,6/29/20,10
Democratic Republic of Congo,-0.228,15.8277,6/30/20,3
Democratic Republic of Congo,-0.228,15.8277,7/1/20,9
Democratic Republic of Congo,-0.228,15.8277,7/2/20,1
Democratic Republic of Congo,-0.228,15.8277,7/3/20,6
Democratic Republic of Congo,-0.228,15.8277,7/4/20,3
Democratic Republic of Congo,-0.228,15.8277,7/5/20,0
Democratic Republic of Congo,-0.228,15.8277,7/6/20,0
Democratic Republic of Congo,-0.228,15.8277,7/7/20,0
Democratic Republic of Congo,-0.228,15.8277,7/8/20,3
Democratic Republic of Congo,-0.228,15.8277,7/9/20,7
Democratic Republic of Congo,-0.228,15.8277,7/10/20,0
Democratic Republic of Congo,-0.228,15.8277,7/11/20,0
Democratic Republic of Congo,-0.228,15.8277,7/12/20,0
Democratic Republic of Congo,-0.228,15.8277,7/13/20,1
Democratic Republic of Congo,-0.228,15.8277,7/14/20,0
Democratic Republic of Congo,-0.228,15.8277,7/15/20,2
Democratic Republic of Congo,-0.228,15.8277,7/16/20,2
Democratic Republic of Congo,-0.228,15.8277,7/17/20,1
Democratic Republic of Congo,-0.228,15.8277,7/18/20,0
Democratic Republic of Congo,-0.228,15.8277,7/19/20,1
Democratic Republic of Congo,-0.228,15.8277,7/20/20,1
Democratic Republic of Congo,-0.228,15.8277,7/21/20,2
Democratic Republic of Congo,-0.228,15.8277,7/22/20,1
Democratic Republic of Congo,-0.228,15.8277,7/23/20,4
Democratic Republic of Congo,-0.228,15.8277,7/24/20,1
Democratic Republic of Congo,-0.228,15.8277,7/25/20,3
Democratic Republic of Congo,-0.228,15.8277,7/26/20,0
Democratic Republic of Congo,-0.228,15.8277,7/27/20,7
Democratic Republic of Congo,-0.228,15.8277,7/28/20,0
Democratic Republic of Congo,-0.228,15.8277,7/29/20,2
Democratic Republic of Congo,-0.228,15.8277,7/30/20,5
Democratic Republic of Congo,-0.228,15.8277,7/31/20,0
Democratic Republic of Congo,-0.228,15.8277,8/1/20,0
Democratic Republic of Congo,-0.228,15.8277,8/2/20,0
Democratic Republic of Congo,-0.228,15.8277,8/3/20,4
Democratic Republic of Congo,-0.228,15.8277,8/4/20,0
Democratic Republic of Congo,-0.228,15.8277,8/5/20,0
Democratic Republic of Congo,-0.228,15.8277,8/6/20,0
Democratic Republic of Congo,-0.228,15.8277,8/7/20,3
Democratic Republic of Congo,-0.228,15.8277,8/8/20,0
Democratic Republic of Congo,-0.228,15.8277,8/9/20,6
Democratic Republic of Congo,-0.228,15.8277,8/10/20,0
Democratic Republic of Congo,-0.228,15.8277,8/11/20,3
Democratic Republic of Congo,-0.228,15.8277,8/12/20,0
Democratic Republic of Congo,-0.228,15.8277,8/13/20,9
Democratic Republic of Congo,-0.228,15.8277,8/14/20,4
Democratic Republic of Congo,-0.228,15.8277,8/15/20,1
Democratic Republic of Congo,-0.228,15.8277,8/16/20,17
Democratic Republic of Congo,-0.228,15.8277,8/17/20,3
Democratic Republic of Congo,-0.228,15.8277,8/18/20,0
Costa Rica,9.7489,-83.7534,1/22/20,0.0
Costa Rica,9.7489,-83.7534,1/23/20,0
Costa Rica,9.7489,-83.7534,1/24/20,0
Costa Rica,9.7489,-83.7534,1/25/20,0
Costa Rica,9.7489,-83.7534,1/26/20,0
Costa Rica,9.7489,-83.7534,1/27/20,0
Costa Rica,9.7489,-83.7534,1/28/20,0
Costa Rica,9.7489,-83.7534,1/29/20,0
Costa Rica,9.7489,-83.7534,1/30/20,0
Costa Rica,9.7489,-83.7534,1/31/20,0
Costa Rica,9.7489,-83.7534,2/1/20,0
Costa Rica,9.7489,-83.7534,2/2/20,0
Costa Rica,9.7489,-83.7534,2/3/20,0
Costa Rica,9.7489,-83.7534,2/4/20,0
Costa Rica,9.7489,-83.7534,2/5/20,0
Costa Rica,9.7489,-83.7534,2/6/20,0
Costa Rica,9.7489,-83.7534,2/7/20,0
Costa Rica,9.7489,-83.7534,2/8/20,0
Costa Rica,9.7489,-83.7534,2/9/20,0
Costa Rica,9.7489,-83.7534,2/10/20,0
Costa Rica,9.7489,-83.7534,2/11/20,0
Costa Rica,9.7489,-83.7534,2/12/20,0
Costa Rica,9.7489,-83.7534,2/13/20,0
Costa Rica,9.7489,-83.7534,2/14/20,0
Costa Rica,9.7489,-83.7534,2/15/20,0
Costa Rica,9.7489,-83.7534,2/16/20,0
Costa Rica,9.7489,-83.7534,2/17/20,0
Costa Rica,9.7489,-83.7534,2/18/20,0
Costa Rica,9.7489,-83.7534,2/19/20,0
Costa Rica,9.7489,-83.7534,2/20/20,0
Costa Rica,9.7489,-83.7534,2/21/20,0
Costa Rica,9.7489,-83.7534,2/22/20,0
Costa Rica,9.7489,-83.7534,2/23/20,0
Costa Rica,9.7489,-83.7534,2/24/20,0
Costa Rica,9.7489,-83.7534,2/25/20,0
Costa Rica,9.7489,-83.7534,2/26/20,0
Costa Rica,9.7489,-83.7534,2/27/20,0
Costa Rica,9.7489,-83.7534,2/28/20,0
Costa Rica,9.7489,-83.7534,2/29/20,0
Costa Rica,9.7489,-83.7534,3/1/20,0
Costa Rica,9.7489,-83.7534,3/2/20,0
Costa Rica,9.7489,-83.7534,3/3/20,0
Costa Rica,9.7489,-83.7534,3/4/20,0
Costa Rica,9.7489,-83.7534,3/5/20,0
Costa Rica,9.7489,-83.7534,3/6/20,0
Costa Rica,9.7489,-83.7534,3/7/20,0
Costa Rica,9.7489,-83.7534,3/8/20,0
Costa Rica,9.7489,-83.7534,3/9/20,0
Costa Rica,9.7489,-83.7534,3/10/20,0
Costa Rica,9.7489,-83.7534,3/11/20,0
Costa Rica,9.7489,-83.7534,3/12/20,0
Costa Rica,9.7489,-83.7534,3/13/20,0
Costa Rica,9.7489,-83.7534,3/14/20,0
Costa Rica,9.7489,-83.7534,3/15/20,0
Costa Rica,9.7489,-83.7534,3/16/20,0
Costa Rica,9.7489,-83.7534,3/17/20,0
Costa Rica,9.7489,-83.7534,3/18/20,0
Costa Rica,9.7489,-83.7534,3/19/20,1
Costa Rica,9.7489,-83.7534,3/20/20,0
Costa Rica,9.7489,-83.7534,3/21/20,1
Costa Rica,9.7489,-83.7534,3/22/20,0
Costa Rica,9.7489,-83.7534,3/23/20,0
Costa Rica,9.7489,-83.7534,3/24/20,0
Costa Rica,9.7489,-83.7534,3/25/20,0
Costa Rica,9.7489,-83.7534,3/26/20,0
Costa Rica,9.7489,-83.7534,3/27/20,0
Costa Rica,9.7489,-83.7534,3/28/20,0
Costa Rica,9.7489,-83.7534,3/29/20,0
Costa Rica,9.7489,-83.7534,3/30/20,0
Costa Rica,9.7489,-83.7534,3/31/20,0
Costa Rica,9.7489,-83.7534,4/1/20,0
Costa Rica,9.7489,-83.7534,4/2/20,0
Costa Rica,9.7489,-83.7534,4/3/20,0
Costa Rica,9.7489,-83.7534,4/4/20,0
Costa Rica,9.7489,-83.7534,4/5/20,0
Costa Rica,9.7489,-83.7534,4/6/20,0
Costa Rica,9.7489,-83.7534,4/7/20,0
Costa Rica,9.7489,-83.7534,4/8/20,1
Costa Rica,9.7489,-83.7534,4/9/20,0
Costa Rica,9.7489,-83.7534,4/10/20,0
Costa Rica,9.7489,-83.7534,4/11/20,0
Costa Rica,9.7489,-83.7534,4/12/20,0
Costa Rica,9.7489,-83.7534,4/13/20,0
Costa Rica,9.7489,-83.7534,4/14/20,0
Costa Rica,9.7489,-83.7534,4/15/20,1
Costa Rica,9.7489,-83.7534,4/16/20,0
Costa Rica,9.7489,-83.7534,4/17/20,0
Costa Rica,9.7489,-83.7534,4/18/20,0
Costa Rica,9.7489,-83.7534,4/19/20,1
Costa Rica,9.7489,-83.7534,4/20/20,1
Costa Rica,9.7489,-83.7534,4/21/20,0
Costa Rica,9.7489,-83.7534,4/22/20,0
Costa Rica,9.7489,-83.7534,4/23/20,0
Costa Rica,9.7489,-83.7534,4/24/20,0
Costa Rica,9.7489,-83.7534,4/25/20,0
Costa Rica,9.7489,-83.7534,4/26/20,0
Costa Rica,9.7489,-83.7534,4/27/20,0
Costa Rica,9.7489,-83.7534,4/28/20,0
Costa Rica,9.7489,-83.7534,4/29/20,0
Costa Rica,9.7489,-83.7534,4/30/20,0
Costa Rica,9.7489,-83.7534,5/1/20,0
Costa Rica,9.7489,-83.7534,5/2/20,0
Costa Rica,9.7489,-83.7534,5/3/20,0
Costa Rica,9.7489,-83.7534,5/4/20,0
Costa Rica,9.7489,-83.7534,5/5/20,0
Costa Rica,9.7489,-83.7534,5/6/20,0
Costa Rica,9.7489,-83.7534,5/7/20,0
Costa Rica,9.7489,-83.7534,5/8/20,0
Costa Rica,9.7489,-83.7534,5/9/20,0
Costa Rica,9.7489,-83.7534,5/10/20,1
Costa Rica,9.7489,-83.7534,5/11/20,0
Costa Rica,9.7489,-83.7534,5/12/20,0
Costa Rica,9.7489,-83.7534,5/13/20,1
Costa Rica,9.7489,-83.7534,5/14/20,0
Costa Rica,9.7489,-83.7534,5/15/20,1
Costa Rica,9.7489,-83.7534,5/16/20,1
Costa Rica,9.7489,-83.7534,5/17/20,0
Costa Rica,9.7489,-83.7534,5/18/20,0
Costa Rica,9.7489,-83.7534,5/19/20,0
Costa Rica,9.7489,-83.7534,5/20/20,0
Costa Rica,9.7489,-83.7534,5/21/20,0
Costa Rica,9.7489,-83.7534,5/22/20,0
Costa Rica,9.7489,-83.7534,5/23/20,0
Costa Rica,9.7489,-83.7534,5/24/20,0
Costa Rica,9.7489,-83.7534,5/25/20,0
Costa Rica,9.7489,-83.7534,5/26/20,0
Costa Rica,9.7489,-83.7534,5/27/20,0
Costa Rica,9.7489,-83.7534,5/28/20,0
Costa Rica,9.7489,-83.7534,5/29/20,0
Costa Rica,9.7489,-83.7534,5/30/20,0
Costa Rica,9.7489,-83.7534,5/31/20,0
Costa Rica,9.7489,-83.7534,6/1/20,0
Costa Rica,9.7489,-83.7534,6/2/20,0
Costa Rica,9.7489,-83.7534,6/3/20,0
Costa Rica,9.7489,-83.7534,6/4/20,0
Costa Rica,9.7489,-83.7534,6/5/20,0
Costa Rica,9.7489,-83.7534,6/6/20,0
Costa Rica,9.7489,-83.7534,6/7/20,0
Costa Rica,9.7489,-83.7534,6/8/20,1
Costa Rica,9.7489,-83.7534,6/9/20,0
Costa Rica,9.7489,-83.7534,6/10/20,1
Costa Rica,9.7489,-83.7534,6/11/20,0
Costa Rica,9.7489,-83.7534,6/12/20,0
Costa Rica,9.7489,-83.7534,6/13/20,0
Costa Rica,9.7489,-83.7534,6/14/20,0
Costa Rica,9.7489,-83.7534,6/15/20,0
Costa Rica,9.7489,-83.7534,6/16/20,0
Costa Rica,9.7489,-83.7534,6/17/20,0
Costa Rica,9.7489,-83.7534,6/18/20,0
Costa Rica,9.7489,-83.7534,6/19/20,0
Costa Rica,9.7489,-83.7534,6/20/20,0
Costa Rica,9.7489,-83.7534,6/21/20,0
Costa Rica,9.7489,-83.7534,6/22/20,0
Costa Rica,9.7489,-83.7534,6/23/20,0
Costa Rica,9.7489,-83.7534,6/24/20,0
Costa Rica,9.7489,-83.7534,6/25/20,0
Costa Rica,9.7489,-83.7534,6/26/20,0
Costa Rica,9.7489,-83.7534,6/27/20,2
Costa Rica,9.7489,-83.7534,6/28/20,1
Costa Rica,9.7489,-83.7534,6/29/20,0
Costa Rica,9.7489,-83.7534,6/30/20,1
Costa Rica,9.7489,-83.7534,7/1/20,1
Costa Rica,9.7489,-83.7534,7/2/20,1
Costa Rica,9.7489,-83.7534,7/3/20,0
Costa Rica,9.7489,-83.7534,7/4/20,0
Costa Rica,9.7489,-83.7534,7/5/20,1
Costa Rica,9.7489,-83.7534,7/6/20,4
Costa Rica,9.7489,-83.7534,7/7/20,0
Costa Rica,9.7489,-83.7534,7/8/20,2
Costa Rica,9.7489,-83.7534,7/9/20,0
Costa Rica,9.7489,-83.7534,7/10/20,1
Costa Rica,9.7489,-83.7534,7/11/20,2
Costa Rica,9.7489,-83.7534,7/12/20,2
Costa Rica,9.7489,-83.7534,7/13/20,4
Costa Rica,9.7489,-83.7534,7/14/20,3
Costa Rica,9.7489,-83.7534,7/15/20,3
Costa Rica,9.7489,-83.7534,7/16/20,2
Costa Rica,9.7489,-83.7534,7/17/20,5
Costa Rica,9.7489,-83.7534,7/18/20,7
Costa Rica,9.7489,-83.7534,7/19/20,8
Costa Rica,9.7489,-83.7534,7/20/20,4
Costa Rica,9.7489,-83.7534,7/21/20,2
Costa Rica,9.7489,-83.7534,7/22/20,3
Costa Rica,9.7489,-83.7534,7/23/20,9
Costa Rica,9.7489,-83.7534,7/24/20,7
Costa Rica,9.7489,-83.7534,7/25/20,11
Costa Rica,9.7489,-83.7534,7/26/20,6
Costa Rica,9.7489,-83.7534,7/27/20,11
Costa Rica,9.7489,-83.7534,7/28/20,10
Costa Rica,9.7489,-83.7534,7/29/20,8
Costa Rica,9.7489,-83.7534,7/30/20,7
Costa Rica,9.7489,-83.7534,7/31/20,10
Costa Rica,9.7489,-83.7534,8/1/20,4
Costa Rica,9.7489,-83.7534,8/2/20,8
Costa Rica,9.7489,-83.7534,8/3/20,9
Costa Rica,9.7489,-83.7534,8/4/20,10
Costa Rica,9.7489,-83.7534,8/5/20,10
Costa Rica,9.7489,-83.7534,8/6/20,9
Costa Rica,9.7489,-83.7534,8/7/20,18
Costa Rica,9.7489,-83.7534,8/8/20,10
Costa Rica,9.7489,-83.7534,8/9/20,7
Costa Rica,9.7489,-83.7534,8/10/20,9
Costa Rica,9.7489,-83.7534,8/11/20,11
Costa Rica,9.7489,-83.7534,8/12/20,8
Costa Rica,9.7489,-83.7534,8/13/20,9
Costa Rica,9.7489,-83.7534,8/14/20,9
Costa Rica,9.7489,-83.7534,8/15/20,10
Costa Rica,9.7489,-83.7534,8/16/20,3
Costa Rica,9.7489,-83.7534,8/17/20,10
Costa Rica,9.7489,-83.7534,8/18/20,10
Cote d'Ivoire,7.54,-5.5471,1/22/20,0.0
Cote d'Ivoire,7.54,-5.5471,1/23/20,0
Cote d'Ivoire,7.54,-5.5471,1/24/20,0
Cote d'Ivoire,7.54,-5.5471,1/25/20,0
Cote d'Ivoire,7.54,-5.5471,1/26/20,0
Cote d'Ivoire,7.54,-5.5471,1/27/20,0
Cote d'Ivoire,7.54,-5.5471,1/28/20,0
Cote d'Ivoire,7.54,-5.5471,1/29/20,0
Cote d'Ivoire,7.54,-5.5471,1/30/20,0
Cote d'Ivoire,7.54,-5.5471,1/31/20,0
Cote d'Ivoire,7.54,-5.5471,2/1/20,0
Cote d'Ivoire,7.54,-5.5471,2/2/20,0
Cote d'Ivoire,7.54,-5.5471,2/3/20,0
Cote d'Ivoire,7.54,-5.5471,2/4/20,0
Cote d'Ivoire,7.54,-5.5471,2/5/20,0
Cote d'Ivoire,7.54,-5.5471,2/6/20,0
Cote d'Ivoire,7.54,-5.5471,2/7/20,0
Cote d'Ivoire,7.54,-5.5471,2/8/20,0
Cote d'Ivoire,7.54,-5.5471,2/9/20,0
Cote d'Ivoire,7.54,-5.5471,2/10/20,0
Cote d'Ivoire,7.54,-5.5471,2/11/20,0
Cote d'Ivoire,7.54,-5.5471,2/12/20,0
Cote d'Ivoire,7.54,-5.5471,2/13/20,0
Cote d'Ivoire,7.54,-5.5471,2/14/20,0
Cote d'Ivoire,7.54,-5.5471,2/15/20,0
Cote d'Ivoire,7.54,-5.5471,2/16/20,0
Cote d'Ivoire,7.54,-5.5471,2/17/20,0
Cote d'Ivoire,7.54,-5.5471,2/18/20,0
Cote d'Ivoire,7.54,-5.5471,2/19/20,0
Cote d'Ivoire,7.54,-5.5471,2/20/20,0
Cote d'Ivoire,7.54,-5.5471,2/21/20,0
Cote d'Ivoire,7.54,-5.5471,2/22/20,0
Cote d'Ivoire,7.54,-5.5471,2/23/20,0
Cote d'Ivoire,7.54,-5.5471,2/24/20,0
Cote d'Ivoire,7.54,-5.5471,2/25/20,0
Cote d'Ivoire,7.54,-5.5471,2/26/20,0
Cote d'Ivoire,7.54,-5.5471,2/27/20,0
Cote d'Ivoire,7.54,-5.5471,2/28/20,0
Cote d'Ivoire,7.54,-5.5471,2/29/20,0
Cote d'Ivoire,7.54,-5.5471,3/1/20,0
Cote d'Ivoire,7.54,-5.5471,3/2/20,0
Cote d'Ivoire,7.54,-5.5471,3/3/20,0
Cote d'Ivoire,7.54,-5.5471,3/4/20,0
Cote d'Ivoire,7.54,-5.5471,3/5/20,0
Cote d'Ivoire,7.54,-5.5471,3/6/20,0
Cote d'Ivoire,7.54,-5.5471,3/7/20,0
Cote d'Ivoire,7.54,-5.5471,3/8/20,0
Cote d'Ivoire,7.54,-5.5471,3/9/20,0
Cote d'Ivoire,7.54,-5.5471,3/10/20,0
Cote d'Ivoire,7.54,-5.5471,3/11/20,0
Cote d'Ivoire,7.54,-5.5471,3/12/20,0
Cote d'Ivoire,7.54,-5.5471,3/13/20,0
Cote d'Ivoire,7.54,-5.5471,3/14/20,0
Cote d'Ivoire,7.54,-5.5471,3/15/20,0
Cote d'Ivoire,7.54,-5.5471,3/16/20,0
Cote d'Ivoire,7.54,-5.5471,3/17/20,0
Cote d'Ivoire,7.54,-5.5471,3/18/20,0
Cote d'Ivoire,7.54,-5.5471,3/19/20,0
Cote d'Ivoire,7.54,-5.5471,3/20/20,0
Cote d'Ivoire,7.54,-5.5471,3/21/20,0
Cote d'Ivoire,7.54,-5.5471,3/22/20,0
Cote d'Ivoire,7.54,-5.5471,3/23/20,0
Cote d'Ivoire,7.54,-5.5471,3/24/20,0
Cote d'Ivoire,7.54,-5.5471,3/25/20,0
Cote d'Ivoire,7.54,-5.5471,3/26/20,0
Cote d'Ivoire,7.54,-5.5471,3/27/20,0
Cote d'Ivoire,7.54,-5.5471,3/28/20,0
Cote d'Ivoire,7.54,-5.5471,3/29/20,1
Cote d'Ivoire,7.54,-5.5471,3/30/20,0
Cote d'Ivoire,7.54,-5.5471,3/31/20,0
Cote d'Ivoire,7.54,-5.5471,4/1/20,0
Cote d'Ivoire,7.54,-5.5471,4/2/20,0
Cote d'Ivoire,7.54,-5.5471,4/3/20,0
Cote d'Ivoire,7.54,-5.5471,4/4/20,0
Cote d'Ivoire,7.54,-5.5471,4/5/20,2
Cote d'Ivoire,7.54,-5.5471,4/6/20,0
Cote d'Ivoire,7.54,-5.5471,4/7/20,0
Cote d'Ivoire,7.54,-5.5471,4/8/20,0
Cote d'Ivoire,7.54,-5.5471,4/9/20,0
Cote d'Ivoire,7.54,-5.5471,4/10/20,0
Cote d'Ivoire,7.54,-5.5471,4/11/20,1
Cote d'Ivoire,7.54,-5.5471,4/12/20,1
Cote d'Ivoire,7.54,-5.5471,4/13/20,1
Cote d'Ivoire,7.54,-5.5471,4/14/20,0
Cote d'Ivoire,7.54,-5.5471,4/15/20,0
Cote d'Ivoire,7.54,-5.5471,4/16/20,0
Cote d'Ivoire,7.54,-5.5471,4/17/20,0
Cote d'Ivoire,7.54,-5.5471,4/18/20,2
Cote d'Ivoire,7.54,-5.5471,4/19/20,1
Cote d'Ivoire,7.54,-5.5471,4/20/20,0
Cote d'Ivoire,7.54,-5.5471,4/21/20,4
Cote d'Ivoire,7.54,-5.5471,4/22/20,1
Cote d'Ivoire,7.54,-5.5471,4/23/20,0
Cote d'Ivoire,7.54,-5.5471,4/24/20,0
Cote d'Ivoire,7.54,-5.5471,4/25/20,0
Cote d'Ivoire,7.54,-5.5471,4/26/20,0
Cote d'Ivoire,7.54,-5.5471,4/27/20,0
Cote d'Ivoire,7.54,-5.5471,4/28/20,0
Cote d'Ivoire,7.54,-5.5471,4/29/20,0
Cote d'Ivoire,7.54,-5.5471,4/30/20,0
Cote d'Ivoire,7.54,-5.5471,5/1/20,1
Cote d'Ivoire,7.54,-5.5471,5/2/20,0
Cote d'Ivoire,7.54,-5.5471,5/3/20,2
Cote d'Ivoire,7.54,-5.5471,5/4/20,0
Cote d'Ivoire,7.54,-5.5471,5/5/20,1
Cote d'Ivoire,7.54,-5.5471,5/6/20,0
Cote d'Ivoire,7.54,-5.5471,5/7/20,2
Cote d'Ivoire,7.54,-5.5471,5/8/20,0
Cote d'Ivoire,7.54,-5.5471,5/9/20,1
Cote d'Ivoire,7.54,-5.5471,5/10/20,0
Cote d'Ivoire,7.54,-5.5471,5/11/20,0
Cote d'Ivoire,7.54,-5.5471,5/12/20,0
Cote d'Ivoire,7.54,-5.5471,5/13/20,3
Cote d'Ivoire,7.54,-5.5471,5/14/20,0
Cote d'Ivoire,7.54,-5.5471,5/15/20,0
Cote d'Ivoire,7.54,-5.5471,5/16/20,1
Cote d'Ivoire,7.54,-5.5471,5/17/20,2
Cote d'Ivoire,7.54,-5.5471,5/18/20,1
Cote d'Ivoire,7.54,-5.5471,5/19/20,0
Cote d'Ivoire,7.54,-5.5471,5/20/20,1
Cote d'Ivoire,7.54,-5.5471,5/21/20,0
Cote d'Ivoire,7.54,-5.5471,5/22/20,0
Cote d'Ivoire,7.54,-5.5471,5/23/20,1
Cote d'Ivoire,7.54,-5.5471,5/24/20,0
Cote d'Ivoire,7.54,-5.5471,5/25/20,0
Cote d'Ivoire,7.54,-5.5471,5/26/20,0
Cote d'Ivoire,7.54,-5.5471,5/27/20,1
Cote d'Ivoire,7.54,-5.5471,5/28/20,1
Cote d'Ivoire,7.54,-5.5471,5/29/20,0
Cote d'Ivoire,7.54,-5.5471,5/30/20,1
Cote d'Ivoire,7.54,-5.5471,5/31/20,0
Cote d'Ivoire,7.54,-5.5471,6/1/20,0
Cote d'Ivoire,7.54,-5.5471,6/2/20,0
Cote d'Ivoire,7.54,-5.5471,6/3/20,2
Cote d'Ivoire,7.54,-5.5471,6/4/20,0
Cote d'Ivoire,7.54,-5.5471,6/5/20,1
Cote d'Ivoire,7.54,-5.5471,6/6/20,0
Cote d'Ivoire,7.54,-5.5471,6/7/20,0
Cote d'Ivoire,7.54,-5.5471,6/8/20,2
Cote d'Ivoire,7.54,-5.5471,6/9/20,0
Cote d'Ivoire,7.54,-5.5471,6/10/20,3
Cote d'Ivoire,7.54,-5.5471,6/11/20,0
Cote d'Ivoire,7.54,-5.5471,6/12/20,4
Cote d'Ivoire,7.54,-5.5471,6/13/20,0
Cote d'Ivoire,7.54,-5.5471,6/14/20,0
Cote d'Ivoire,7.54,-5.5471,6/15/20,1
Cote d'Ivoire,7.54,-5.5471,6/16/20,0
Cote d'Ivoire,7.54,-5.5471,6/17/20,2
Cote d'Ivoire,7.54,-5.5471,6/18/20,1
Cote d'Ivoire,7.54,-5.5471,6/19/20,0
Cote d'Ivoire,7.54,-5.5471,6/20/20,3
Cote d'Ivoire,7.54,-5.5471,6/21/20,2
Cote d'Ivoire,7.54,-5.5471,6/22/20,2
Cote d'Ivoire,7.54,-5.5471,6/23/20,2
Cote d'Ivoire,7.54,-5.5471,6/24/20,0
Cote d'Ivoire,7.54,-5.5471,6/25/20,2
Cote d'Ivoire,7.54,-5.5471,6/26/20,4
Cote d'Ivoire,7.54,-5.5471,6/27/20,2
Cote d'Ivoire,7.54,-5.5471,6/28/20,0
Cote d'Ivoire,7.54,-5.5471,6/29/20,0
Cote d'Ivoire,7.54,-5.5471,6/30/20,2
Cote d'Ivoire,7.54,-5.5471,7/1/20,0
Cote d'Ivoire,7.54,-5.5471,7/2/20,0
Cote d'Ivoire,7.54,-5.5471,7/3/20,2
Cote d'Ivoire,7.54,-5.5471,7/4/20,2
Cote d'Ivoire,7.54,-5.5471,7/5/20,2
Cote d'Ivoire,7.54,-5.5471,7/6/20,1
Cote d'Ivoire,7.54,-5.5471,7/7/20,1
Cote d'Ivoire,7.54,-5.5471,7/8/20,2
Cote d'Ivoire,7.54,-5.5471,7/9/20,1
Cote d'Ivoire,7.54,-5.5471,7/10/20,2
Cote d'Ivoire,7.54,-5.5471,7/11/20,1
Cote d'Ivoire,7.54,-5.5471,7/12/20,2
Cote d'Ivoire,7.54,-5.5471,7/13/20,0
Cote d'Ivoire,7.54,-5.5471,7/14/20,3
Cote d'Ivoire,7.54,-5.5471,7/15/20,0
Cote d'Ivoire,7.54,-5.5471,7/16/20,0
Cote d'Ivoire,7.54,-5.5471,7/17/20,0
Cote d'Ivoire,7.54,-5.5471,7/18/20,4
Cote d'Ivoire,7.54,-5.5471,7/19/20,1
Cote d'Ivoire,7.54,-5.5471,7/20/20,0
Cote d'Ivoire,7.54,-5.5471,7/21/20,1
Cote d'Ivoire,7.54,-5.5471,7/22/20,0
Cote d'Ivoire,7.54,-5.5471,7/23/20,0
Cote d'Ivoire,7.54,-5.5471,7/24/20,1
Cote d'Ivoire,7.54,-5.5471,7/25/20,0
Cote d'Ivoire,7.54,-5.5471,7/26/20,2
Cote d'Ivoire,7.54,-5.5471,7/27/20,0
Cote d'Ivoire,7.54,-5.5471,7/28/20,2
Cote d'Ivoire,7.54,-5.5471,7/29/20,1
Cote d'Ivoire,7.54,-5.5471,7/30/20,1
Cote d'Ivoire,7.54,-5.5471,7/31/20,2
Cote d'Ivoire,7.54,-5.5471,8/1/20,0
Cote d'Ivoire,7.54,-5.5471,8/2/20,0
Cote d'Ivoire,7.54,-5.5471,8/3/20,0
Cote d'Ivoire,7.54,-5.5471,8/4/20,1
Cote d'Ivoire,7.54,-5.5471,8/5/20,0
Cote d'Ivoire,7.54,-5.5471,8/6/20,0
Cote d'Ivoire,7.54,-5.5471,8/7/20,1
Cote d'Ivoire,7.54,-5.5471,8/8/20,0
Cote d'Ivoire,7.54,-5.5471,8/9/20,1
Cote d'Ivoire,7.54,-5.5471,8/10/20,0
Cote d'Ivoire,7.54,-5.5471,8/11/20,0
Cote d'Ivoire,7.54,-5.5471,8/12/20,0
Cote d'Ivoire,7.54,-5.5471,8/13/20,2
Cote d'Ivoire,7.54,-5.5471,8/14/20,1
Cote d'Ivoire,7.54,-5.5471,8/15/20,0
Cote d'Ivoire,7.54,-5.5471,8/16/20,2
Cote d'Ivoire,7.54,-5.5471,8/17/20,0
Cote d'Ivoire,7.54,-5.5471,8/18/20,0
Croatia,45.1,15.2,1/22/20,0.0
Croatia,45.1,15.2,1/23/20,0
